key,fare_amount
2014-06-14 13:39:00.00000051,6.82
2014-06-14 13:39:00.000000193,11.17
2014-06-14 13:39:00.000000132,14.505
2014-06-14 13:39:00.000000167,19.314
2014-06-14 13:39:00.00000044,5.545
2014-06-14 13:39:00.000000138,7.765
2014-06-14 13:39:00.00000066,15.455
2014-06-14 13:39:00.00000063,10.762
2014-06-14 13:39:00.000000154,12.11
2014-06-14 13:39:00.00000097,13.305
2014-06-14 13:39:00.00000067,14.1383
2014-06-14 13:39:00.000000179,7.465
2014-06-14 13:39:00.00000092,10.835
2014-06-14 13:39:00.00000029,6.05
2014-06-14 13:39:00.000000177,6.73
2014-06-14 13:39:00.000000192,6.73
2014-06-14 13:39:00.000000181,6.78
2014-06-14 13:39:00.000000120,10.64
2014-06-14 13:39:00.0000008,6.83
2014-06-14 13:39:00.000000103,5.775
2014-06-14 13:39:00.00000049,18.6
2014-06-14 13:39:00.000000108,7.265
2014-06-14 13:39:00.00000072,6.75
2014-06-14 13:39:00.000000182,11.855
2014-06-14 13:39:00.00000061,6.04
2014-06-14 13:39:00.00000093,8.645
2014-06-14 13:39:00.000000170,13.237
2014-06-14 13:39:00.000000147,47.685
2014-06-14 13:39:00.000000140,5.48
2014-06-14 13:39:00.000000159,6.82
2014-06-14 13:39:00.00000012,5.275
2014-06-14 13:39:00.00000025,7.124999999999999
2014-06-14 13:39:00.000000156,6.075
2014-06-14 13:39:00.000000152,9.055
2014-06-14 13:39:00.000000129,10.515
2014-06-14 13:39:00.000000119,18.874000000000002
2014-06-14 13:39:00.000000118,5.635
2014-06-14 13:39:00.00000076,6.693299999999999
2014-06-14 13:39:00.000000135,7.28
2014-06-14 13:39:00.00000023,19.036
2014-06-14 13:39:00.00000082,9.575
2014-06-14 13:39:00.000000125,12.51
2014-06-14 13:39:00.00000075,10.415
2014-06-14 13:39:00.000000124,7.115
2014-06-14 13:39:00.000000172,7.02
2014-06-14 13:39:00.00000024,15.62
2014-06-14 13:39:00.000000169,16.335
2014-06-14 13:39:00.00000052,12.629999999999997
2014-06-14 13:39:00.000000161,12.915
2014-06-14 13:39:00.00000038,8.97
2014-06-14 13:39:00.00000035,11.015
2014-06-14 13:39:00.00000053,13.48
2014-06-14 13:39:00.000000183,8.1366
2014-06-14 13:39:00.000000131,56.953699999999955
2014-06-14 13:39:00.000000180,7.725
2014-06-14 13:39:00.000000130,5.07
2014-06-14 13:39:00.00000032,4.835
2014-06-14 13:39:00.000000148,11.65
2014-06-14 13:39:00.0000007,8.255
2014-06-14 13:39:00.00000095,11.8
2014-06-14 13:39:00.000000144,39.09939999999996
2014-06-14 13:39:00.000000141,29.738000000000007
2014-06-14 13:39:00.000000162,20.925
2014-06-14 13:39:00.00000018,11.68
2014-06-14 13:39:00.00000054,11.128
2014-06-14 13:39:00.00000040,6.33
2014-06-14 13:39:00.00000096,5.935
2014-06-14 13:39:00.00000055,25.756999999999998
2014-06-14 13:39:00.000000109,8.85
2014-06-14 13:39:00.000000151,7.54
2014-06-14 13:39:00.00000016,10.32
2014-06-14 13:39:00.00000062,11.84
2014-06-14 13:39:00.000000191,6.2
2014-06-14 13:39:00.00000034,9.775
2014-06-14 13:39:00.000000160,8.185
2014-06-14 13:39:00.00000013,6.595
2014-06-14 13:39:00.000000188,7.495
2014-06-14 13:39:00.00000086,8.625
2014-06-14 13:39:00.000000185,11.6433
2014-06-14 13:39:00.00000074,8.615
2014-06-14 13:39:00.00000022,20.415
2014-06-14 13:39:00.00000036,5.38
2014-06-14 13:39:00.000000126,5.145
2014-06-14 13:39:00.000000190,6.445
2014-06-14 13:39:00.00000042,6.52
2014-06-14 13:39:00.000000178,7.085
2014-06-14 13:39:00.000000163,5.51
2014-06-14 13:39:00.00000020,12.48
2014-06-14 13:39:00.00000098,7.058299999999999
2014-06-14 13:39:00.000000114,22.9
2014-06-14 13:39:00.00000045,8.54
2014-06-14 13:39:00.00000094,5.77
2014-06-14 13:39:00.000000146,9.946000000000002
2014-06-14 13:39:00.00000033,8.61
2014-06-14 13:39:00.000000143,5.52
2014-06-14 13:39:00.000000107,6.085
2014-06-14 13:39:00.00000048,8.65
2014-06-14 13:39:00.00000043,11.44
2014-06-14 13:39:00.000000123,9.215
2014-06-14 13:39:00.000000134,8.36
2014-06-14 13:39:00.000000142,6.345
2014-06-14 13:39:00.000000122,10.46
2014-06-14 13:39:00.000000176,9.575
2011-12-12 09:42:12.0000004,6.633999999999998
2011-12-12 09:42:12.0000002,5.3617
2011-12-12 09:42:12.0000001,13.072000000000005
2011-12-12 09:42:12.0000003,6.905999999999999
2011-12-12 09:42:12.0000005,8.238999999999994
2013-06-27 00:20:40.0000001,19.845
2013-06-27 00:20:40.0000003,12.31
2009-02-20 13:34:16.0000001,7.363999999999997
2009-02-20 13:34:16.0000002,11.804
2009-02-20 13:34:16.0000003,6.651999999999999
2010-08-22 21:14:08.0000001,29.227500000000006
2010-08-22 21:14:08.0000005,13.837000000000003
2010-08-22 21:14:08.0000003,9.159500000000001
2010-08-22 21:14:08.0000002,7.739999999999997
2012-08-06 08:58:08.0000002,6.261999999999997
2012-08-06 08:58:08.0000001,16.147700000000015
2013-11-04 08:34:12.0000003,6.19
2013-11-04 08:34:12.0000001,10.18
2013-11-04 08:34:12.0000002,11.41
2011-06-24 20:34:48.0000002,7.534
2011-06-24 20:34:48.0000001,18.266999999999996
2011-03-28 20:38:36.0000003,6.5089999999999995
2011-03-28 20:38:36.0000004,5.6320000000000014
2011-03-28 20:38:36.0000002,7.8069999999999995
2011-08-14 20:36:28.0000004,7.8539999999999965
2011-08-14 20:36:28.0000001,7.415999999999997
2011-08-14 20:36:28.0000003,22.1792
2011-08-14 20:36:28.0000002,7.343999999999999
2015-02-21 15:52:44.0000004,22.884
2015-02-21 15:52:44.0000003,8.06
2015-02-21 15:52:44.0000002,18.339
2015-02-21 15:52:44.0000001,8.95
2013-01-29 11:29:52.0000001,10.445
2014-09-12 19:03:48.0000001,9.205
2013-11-09 18:52:40.0000004,8.6333
2013-11-09 18:52:40.0000002,12.692
2013-04-25 16:10:04.0000001,56.67369999999996
2013-04-25 16:10:04.0000002,9.245
2013-09-07 14:37:52.0000001,7.55
2013-09-07 14:37:52.0000002,9.133000000000001
2013-09-07 14:37:52.0000003,5.505
2011-05-21 13:16:20.0000004,5.126
2011-05-21 13:16:20.0000001,6.057999999999998
2011-05-21 13:16:20.0000003,9.312999999999995
2011-11-25 16:36:24.0000002,5.832000000000002
2011-11-25 16:36:24.0000001,10.847999999999997
2015-01-31 20:54:04.0000001,6.36
2010-11-01 23:31:28.0000002,6.676000000000001
2010-11-01 23:31:28.0000001,9.556999999999995
2010-11-01 23:31:28.0000003,9.008
2011-03-24 15:57:04.0000003,6.773999999999997
2011-03-24 15:57:04.0000001,7.613999999999997
2010-05-10 10:37:04.0000005,6.9159999999999995
2010-05-10 10:37:04.0000002,6.204699999999997
2010-05-10 10:37:04.0000003,9.848599999999994
2010-05-10 10:37:04.0000006,8.677999999999995
2012-06-09 16:53:44.0000002,8.121999999999996
2012-08-22 22:39:20.0000003,19.646
2012-08-22 22:39:20.0000001,5.178000000000003
2012-12-23 02:29:16.0000001,13.097000000000003
2012-06-30 15:55:12.0000004,12.342
2012-06-30 15:55:12.0000002,6.545999999999998
2012-06-30 15:55:12.0000003,11.503000000000009
2012-06-30 15:55:12.0000001,5.064000000000004
2011-10-02 23:36:00.00000056,10.699699999999998
2011-10-02 23:36:00.00000086,14.287
2011-10-02 23:36:00.00000081,16.214000000000002
2011-10-02 23:36:00.0000009,5.4190000000000005
2011-10-02 23:36:00.00000041,12.098999999999998
2011-10-02 23:36:00.00000091,6.494000000000001
2011-10-02 23:36:00.0000008,14.035700000000002
2011-10-02 23:36:00.00000015,27.772200000000012
2011-10-02 23:36:00.00000014,10.474999999999998
2011-10-02 23:36:00.00000047,9.8691
2011-10-02 23:36:00.00000076,7.837000000000001
2011-10-02 23:36:00.00000011,7.980000000000001
2011-10-02 23:36:00.00000075,6.273400000000002
2011-10-02 23:36:00.00000035,6.609000000000002
2011-10-02 23:36:00.00000099,7.539999999999999
2011-10-02 23:36:00.00000062,9.177
2011-10-02 23:36:00.00000085,8.343
2011-10-02 23:36:00.00000043,19.317000000000004
2011-10-02 23:36:00.00000071,10.081999999999995
2011-10-02 23:36:00.00000023,6.508000000000003
2011-10-02 23:36:00.00000092,5.443999999999997
2011-10-02 23:36:00.00000037,9.391
2011-10-02 23:36:00.00000083,11.140999999999998
2011-10-02 23:36:00.00000054,12.385999999999992
2011-10-02 23:36:00.00000073,9.655000000000003
2011-10-02 23:36:00.0000005,7.224999999999997
2011-10-02 23:36:00.00000095,7.212
2011-10-02 23:36:00.00000088,9.392999999999997
2011-10-02 23:36:00.00000030,8.578000000000005
2011-10-02 23:36:00.0000007,12.405000000000006
2011-10-02 23:36:00.00000013,8.663
2011-10-02 23:36:00.00000065,27.684800000000024
2011-10-02 23:36:00.00000089,49.41660000000006
2011-10-02 23:36:00.00000096,7.849999999999998
2011-10-02 23:36:00.00000039,9.408000000000001
2011-10-02 23:36:00.00000038,27.865900000000007
2011-10-02 23:36:00.00000067,19.569100000000006
2011-10-02 23:36:00.00000077,11.519999999999996
2011-10-02 23:36:00.00000020,19.928600000000007
2011-10-02 23:36:00.00000063,20.103999999999996
2011-10-02 23:36:00.00000012,8.702999999999996
2011-10-02 23:36:00.00000058,15.373
2011-10-02 23:36:00.00000026,13.372
2011-10-02 23:36:00.00000074,18.639
2011-10-02 23:36:00.00000059,54.3028
2011-10-02 23:36:00.00000090,13.598000000000003
2011-10-02 23:36:00.0000004,29.4088
2011-10-02 23:36:00.0000003,17.1967
2011-10-02 23:36:00.00000021,16.547000000000008
2011-10-02 23:36:00.00000097,8.864
2011-10-02 23:36:00.00000036,18.7085
2011-10-02 23:36:00.00000024,22.05170000000001
2011-10-02 23:36:00.00000082,48.79300000000006
2011-10-02 23:36:00.000000100,8.1
2011-10-02 23:36:00.00000040,5.1
2011-10-02 23:36:00.00000022,5.779999999999997
2013-03-21 12:47:28.0000006,10.545
2013-03-21 12:47:28.0000008,11.785
2013-03-21 12:47:28.0000003,13.015
2013-03-21 12:47:28.0000005,7.4
2013-03-21 12:47:28.0000002,8.975
2013-06-07 03:02:56.0000002,15.744999999999997
2013-06-07 03:02:56.0000001,6.65
2010-09-05 22:31:32.0000002,19.527
2013-07-12 23:33:24.0000001,10.1883
2009-12-03 02:32:08.0000001,20.413299999999985
2009-10-15 03:50:36.0000001,5.559
2011-09-25 22:36:32.0000002,22.965000000000003
2011-09-25 22:36:32.0000001,12.060000000000002
2015-06-08 20:02:56.0000001,12.16
2014-07-16 08:03:32.0000002,10.475
2014-07-16 08:03:32.0000001,9.78
2011-12-15 13:14:32.0000002,7.2010000000000005
2011-12-15 13:14:32.0000001,4.9399999999999995
2011-10-11 22:13:48.0000002,13.021999999999997
2011-10-11 22:13:48.0000005,9.127999999999997
2011-10-11 22:13:48.0000003,7.388000000000003
2013-09-14 16:53:20.0000001,6.885
2013-09-14 16:53:20.0000002,10.27
2014-02-06 09:09:56.0000004,5.135
2014-02-06 09:09:56.0000003,7.12
2014-02-06 09:09:56.0000001,5.475
2009-06-10 16:55:00.00000081,30.287500000000012
2009-06-10 16:55:00.00000029,6.413999999999996
2009-06-10 16:55:00.000000109,8.341999999999999
2009-06-10 16:55:00.00000098,48.8802
2009-06-10 16:55:00.00000054,10.398999999999996
2009-06-10 16:55:00.00000021,30.071899999999996
2009-06-10 16:55:00.00000012,9.731999999999998
2009-06-10 16:55:00.00000033,6.634999999999998
2009-06-10 16:55:00.00000024,8.126
2009-06-10 16:55:00.00000099,10.637
2009-06-10 16:55:00.0000009,6.665999999999993
2009-06-10 16:55:00.000000158,6.802
2009-06-10 16:55:00.000000141,4.564999999999999
2009-06-10 16:55:00.00000093,6.8400000000000025
2009-06-10 16:55:00.000000161,9.068000000000005
2009-06-10 16:55:00.00000088,5.16
2009-06-10 16:55:00.0000003,7.855999999999999
2009-06-10 16:55:00.00000018,5.525999999999998
2009-06-10 16:55:00.00000047,6.913999999999996
2009-06-10 16:55:00.000000154,10.285999999999996
2009-06-10 16:55:00.000000131,5.222000000000001
2009-06-10 16:55:00.00000046,13.075
2009-06-10 16:55:00.0000004,5.864000000000002
2009-06-10 16:55:00.000000107,4.804000000000003
2009-06-10 16:55:00.000000114,5.7010000000000005
2009-06-10 16:55:00.000000117,7.182000000000003
2009-06-10 16:55:00.000000162,9.940000000000003
2009-06-10 16:55:00.00000049,9.370000000000001
2009-06-10 16:55:00.00000069,6.505000000000003
2009-06-10 16:55:00.000000111,6.921999999999998
2009-06-10 16:55:00.00000083,4.812000000000002
2009-06-10 16:55:00.000000166,66.83540000000004
2009-06-10 16:55:00.000000135,9.724000000000002
2009-06-10 16:55:00.00000044,32.3172
2009-06-10 16:55:00.00000085,7.016
2009-06-10 16:55:00.000000115,5.434000000000002
2009-06-10 16:55:00.000000108,6.785000000000004
2009-06-10 16:55:00.00000034,5.853
2009-06-10 16:55:00.00000060,18.498599999999996
2009-06-10 16:55:00.000000120,5.064999999999999
2009-06-10 16:55:00.000000174,31.771499999999996
2009-06-10 16:55:00.0000007,6.345999999999998
2009-06-10 16:55:00.000000159,6.950000000000005
2009-06-10 16:55:00.000000171,25.811099999999993
2009-06-10 16:55:00.000000145,12.668
2009-06-10 16:55:00.00000074,6.860000000000002
2009-06-10 16:55:00.000000138,10.357999999999997
2009-06-10 16:55:00.00000048,5.116000000000003
2009-06-10 16:55:00.000000101,4.9929999999999986
2009-06-10 16:55:00.000000153,6.433
2009-06-10 16:55:00.0000002,9.869699999999998
2009-06-10 16:55:00.00000037,8.904000000000003
2009-06-10 16:55:00.000000151,9.820000000000004
2009-06-10 16:55:00.000000127,27.290400000000005
2009-06-10 16:55:00.000000144,30.469900000000003
2009-06-10 16:55:00.000000165,12.617999999999995
2009-06-10 16:55:00.0000008,7.476
2009-06-10 16:55:00.000000122,7.099999999999998
2009-06-10 16:55:00.00000055,30.122299999999996
2009-06-10 16:55:00.00000079,4.902
2009-06-10 16:55:00.00000016,17.87800000000001
2009-06-10 16:55:00.000000160,16.831
2009-06-10 16:55:00.000000139,5.907000000000002
2009-06-10 16:55:00.00000075,5.4190000000000005
2009-06-10 16:55:00.00000017,6.251999999999998
2009-06-10 16:55:00.00000070,6.531999999999998
2009-06-10 16:55:00.000000118,10.405999999999999
2009-06-10 16:55:00.00000066,10.518000000000004
2009-06-10 16:55:00.000000164,5.6839999999999975
2009-06-10 16:55:00.000000100,9.996999999999996
2009-06-10 16:55:00.00000082,8.121999999999996
2009-06-10 16:55:00.00000090,12.767000000000005
2009-06-10 16:55:00.000000125,11.549999999999997
2009-06-10 16:55:00.000000149,6.593000000000001
2009-06-10 16:55:00.00000068,11.133000000000003
2009-06-10 16:55:00.00000039,6.512
2009-06-10 16:55:00.000000124,4.785999999999999
2009-06-10 16:55:00.00000053,6.027999999999999
2009-06-10 16:55:00.00000045,6.913999999999996
2009-06-10 16:55:00.000000102,5.7189999999999985
2009-06-10 16:55:00.000000140,5.607
2009-06-10 16:55:00.000000148,7.129
2009-06-10 16:55:00.000000147,6.544000000000006
2009-06-10 16:55:00.00000097,7.978999999999998
2009-06-10 16:55:00.00000094,6.670999999999999
2009-06-10 16:55:00.00000078,8.087
2009-06-10 16:55:00.00000035,5.869000000000003
2009-06-10 16:55:00.00000072,7.745999999999999
2009-06-10 16:55:00.00000031,4.889
2009-06-10 16:55:00.00000056,7.3759999999999994
2009-06-10 16:55:00.000000128,16.0337
2009-06-10 16:55:00.00000057,6.096
2009-06-10 16:55:00.00000030,6.9430000000000005
2009-06-10 16:55:00.00000043,11.57900000000001
2009-06-10 16:55:00.000000146,6.416
2009-06-10 16:55:00.00000010,8.120000000000003
2009-06-10 16:55:00.00000067,10.48
2009-06-10 16:55:00.000000119,4.730999999999998
2009-06-10 16:55:00.00000076,14.4277
2009-06-10 16:55:00.00000025,6.059000000000002
2009-06-10 16:55:00.00000071,16.244000000000003
2009-06-10 16:55:00.000000143,8.181000000000004
2013-06-26 11:19:36.0000002,4.81
2014-09-05 10:02:48.0000004,5.16
2014-09-05 10:02:48.0000002,8.66
2014-09-05 10:02:48.0000001,34.50899999999997
2014-09-05 10:02:48.0000003,8.805
2012-09-19 12:31:40.0000001,8.571
2012-09-19 12:31:40.0000002,6.86
2009-03-22 04:31:40.0000002,19.208999999999996
2009-08-27 02:31:44.0000001,18.083999999999996
2009-05-02 20:11:32.0000001,9.839
2009-05-02 20:11:32.0000004,9.381
2011-02-20 02:31:16.0000002,8.661999999999999
2011-02-20 02:31:16.0000001,18.90590000000001
2011-06-24 12:03:00.00000010,6.215999999999997
2011-06-24 12:03:00.00000067,10.668000000000001
2011-06-24 12:03:00.00000071,10.064
2011-06-24 12:03:00.000000100,6.565999999999999
2011-06-24 12:03:00.000000145,6.22
2011-06-24 12:03:00.000000152,10.179
2011-06-24 12:03:00.00000026,12.75300000000001
2011-06-24 12:03:00.000000199,5.521000000000003
2011-06-24 12:03:00.000000195,5.487000000000004
2011-06-24 12:03:00.000000119,6.335999999999998
2011-06-24 12:03:00.00000086,4.332000000000002
2011-06-24 12:03:00.00000012,7.590999999999995
2011-06-24 12:03:00.00000097,13.463000000000001
2011-06-24 12:03:00.00000058,5.190000000000003
2011-06-24 12:03:00.000000176,5.433000000000002
2011-06-24 12:03:00.000000139,4.156000000000001
2011-06-24 12:03:00.00000048,7.284
2011-06-24 12:03:00.000000159,5.665000000000004
2011-06-24 12:03:00.00000079,5.096
2011-06-24 12:03:00.000000138,6.489000000000002
2011-06-24 12:03:00.000000135,10.177000000000003
2011-06-24 12:03:00.000000173,4.371999999999997
2011-06-24 12:03:00.000000162,11.583999999999998
2011-06-24 12:03:00.00000018,10.056000000000001
2011-06-24 12:03:00.000000136,5.667999999999998
2011-06-24 12:03:00.000000185,8.116
2011-06-24 12:03:00.00000069,6.952000000000001
2011-06-24 12:03:00.000000105,6.204
2011-06-24 12:03:00.000000180,6.907000000000002
2011-06-24 12:03:00.00000053,8.999999999999998
2011-06-24 12:03:00.000000142,6.623999999999999
2011-06-24 12:03:00.000000188,8.347999999999999
2011-06-24 12:03:00.00000089,4.012
2011-06-24 12:03:00.000000109,7.264000000000001
2011-06-24 12:03:00.00000074,6.5219999999999985
2011-06-24 12:03:00.000000113,8.736000000000002
2011-06-24 12:03:00.00000044,6.0820000000000025
2011-06-24 12:03:00.000000183,5.922000000000001
2011-06-24 12:03:00.00000047,4.800000000000003
2011-06-24 12:03:00.0000006,10.263999999999996
2011-06-24 12:03:00.0000005,7.488000000000003
2011-06-24 12:03:00.000000200,9.423000000000004
2011-06-24 12:03:00.000000127,7.427
2011-06-24 12:03:00.000000120,11.279999999999994
2011-06-24 12:03:00.000000133,6.247000000000001
2011-06-24 12:03:00.00000073,6.487999999999999
2011-06-24 12:03:00.000000101,4.394
2011-06-24 12:03:00.000000187,9.265000000000002
2011-06-24 12:03:00.000000122,9.329
2011-06-24 12:03:00.000000175,6.132000000000002
2011-06-24 12:03:00.000000154,9.210000000000004
2011-06-24 12:03:00.000000197,11.959700000000005
2011-06-24 12:03:00.00000017,7.209999999999996
2011-06-24 12:03:00.000000186,10.162
2011-06-24 12:03:00.00000020,8.764000000000005
2011-06-24 12:03:00.00000035,9.229
2011-06-24 12:03:00.000000193,7.276999999999998
2011-06-24 12:03:00.000000201,8.379999999999997
2011-06-24 12:03:00.00000054,24.97680000000001
2011-06-24 12:03:00.00000075,6.796999999999997
2011-06-24 12:03:00.000000114,6.8050000000000015
2011-06-24 12:03:00.00000062,25.971100000000014
2011-06-24 12:03:00.00000055,24.673800000000007
2011-06-24 12:03:00.00000025,5.408
2011-06-24 12:03:00.00000022,4.893999999999997
2011-06-24 12:03:00.000000144,12.567000000000002
2011-06-24 12:03:00.000000177,5.7059999999999995
2011-06-24 12:03:00.000000124,5.175999999999998
2011-06-24 12:03:00.00000094,4.265000000000002
2011-06-24 12:03:00.00000041,6.3740000000000006
2011-06-24 12:03:00.000000141,6.515999999999999
2011-06-24 12:03:00.00000092,6.813
2011-06-24 12:03:00.000000189,15.617999999999995
2011-06-24 12:03:00.000000171,9.608
2011-06-24 12:03:00.000000157,6.452000000000001
2011-06-24 12:03:00.000000179,6.898000000000003
2011-06-24 12:03:00.000000107,13.109999999999996
2011-06-24 12:03:00.00000095,16.296000000000003
2011-06-24 12:03:00.00000076,6.599
2011-06-24 12:03:00.000000156,6.9319999999999995
2011-06-24 12:03:00.000000111,31.465
2011-06-24 12:03:00.000000116,8.294999999999998
2011-06-24 12:03:00.00000033,10.6974
2011-06-24 12:03:00.00000082,4.628000000000002
2011-06-24 12:03:00.00000078,4.7
2011-06-24 12:03:00.00000051,9.226000000000003
2011-06-24 12:03:00.000000143,10.784
2011-06-24 12:03:00.000000126,12.43800000000001
2011-06-24 12:03:00.00000088,10.725100000000005
2011-06-24 12:03:00.000000191,17.128000000000004
2011-06-24 12:03:00.00000063,11.07
2011-06-24 12:03:00.00000045,14.759999999999998
2011-06-24 12:03:00.00000060,6.099999999999999
2011-06-24 12:03:00.00000040,32.6183
2011-06-24 12:03:00.00000057,8.856
2011-06-24 12:03:00.00000013,5.7840000000000025
2011-06-24 12:03:00.00000068,28.557100000000002
2011-06-24 12:03:00.000000165,4.2920000000000025
2011-06-24 12:03:00.00000056,6.242000000000002
2011-06-24 12:03:00.000000150,7.849000000000003
2011-06-24 12:03:00.00000052,5.721999999999997
2011-06-24 12:03:00.00000085,49.05370000000008
2011-06-24 12:03:00.000000190,8.231999999999998
2011-06-24 12:03:00.00000072,6.541999999999997
2011-06-24 12:03:00.000000137,5.868000000000003
2011-06-24 12:03:00.000000102,5.2639999999999985
2011-06-24 12:03:00.000000106,8.371999999999998
2011-06-24 12:03:00.000000118,4.102000000000003
2011-06-24 12:03:00.00000046,13.880000000000003
2011-06-24 12:03:00.000000110,10.279999999999998
2011-06-24 12:03:00.000000181,6.3130000000000015
2011-06-24 12:03:00.000000194,5.607000000000006
2011-06-24 12:03:00.00000061,5.555
2011-06-24 12:03:00.0000001,11.598699999999997
2011-06-24 12:03:00.00000087,8.543999999999999
2011-06-24 12:03:00.00000066,7.385
2011-06-24 12:03:00.000000146,6.668999999999999
2011-06-24 12:03:00.000000149,49.332000000000065
2011-06-24 12:03:00.00000038,11.701999999999993
2011-06-24 12:03:00.000000196,7.5710000000000015
2011-06-24 12:03:00.00000093,9.504000000000001
2011-06-24 12:03:00.000000170,4.493
2011-06-24 12:03:00.000000168,8.783999999999999
2011-06-24 12:03:00.0000002,10.835999999999999
2011-06-24 12:03:00.00000042,11.813000000000006
2014-06-15 07:06:00.0000006,5.525
2014-06-15 07:06:00.00000037,8.585
2014-06-15 07:06:00.00000025,7.21
2014-06-15 07:06:00.0000008,10.89
2014-06-15 07:06:00.00000036,49.31229999999999
2014-06-15 07:06:00.00000042,23.429199999999994
2014-06-15 07:06:00.00000033,5.11
2014-06-15 07:06:00.00000013,4.0451
2014-06-15 07:06:00.00000035,56.53769999999996
2014-06-15 07:06:00.00000030,8.6
2014-06-15 07:06:00.00000024,7.025
2014-06-15 07:06:00.00000031,9.93
2014-06-15 07:06:00.0000009,14.79
2014-06-15 07:06:00.00000039,55.58459999999997
2014-06-15 07:06:00.00000010,6.976
2014-06-15 07:06:00.00000019,14.491
2014-06-15 07:06:00.00000041,8.565
2014-06-15 07:06:00.00000028,19.005
2014-06-15 07:06:00.00000014,54.17759999999999
2014-06-15 07:06:00.0000003,14.01
2014-06-15 07:06:00.00000017,55.51559999999997
2014-06-15 07:06:00.00000015,18.195
2014-06-15 07:06:00.00000026,6.355
2014-06-15 07:06:00.0000002,12.901000000000003
2014-06-15 07:06:00.00000040,6.54
2014-06-15 07:06:00.00000016,5.2
2014-06-06 16:22:20.0000003,5.885
2014-06-06 16:22:20.0000002,9.71
2015-05-30 21:29:04.0000004,13.97
2015-05-30 21:29:04.0000007,15.618000000000002
2015-05-30 21:29:04.0000003,12.325
2015-05-30 21:29:04.0000001,8.8233
2009-10-26 12:01:36.0000001,8.994000000000003
2009-10-26 12:01:36.0000002,7.823
2009-10-26 12:01:36.0000005,7.768399999999999
2009-10-26 12:01:36.0000003,7.8349999999999955
2013-02-02 15:45:08.0000003,8.706999999999999
2013-02-02 15:45:08.0000001,10.437999999999997
2013-02-02 15:45:08.0000002,10.472999999999999
2015-04-15 06:47:04.0000001,9.665
2015-04-15 06:47:04.0000002,10.07
2010-12-14 23:27:36.0000001,5.345999999999999
2009-03-05 11:03:04.0000002,5.393000000000001
2009-03-05 11:03:04.0000001,12.341999999999995
2013-07-18 12:23:40.0000003,5.735
2013-07-18 12:23:40.0000002,10.34
2013-07-18 12:23:40.0000001,7.925
2014-04-14 13:48:32.0000004,9.58
2014-04-14 13:48:32.0000003,6.785
2014-08-18 05:33:08.0000001,8.815
2012-01-28 03:14:28.0000001,28.546999999999983
2009-09-14 02:19:00.00000014,11.269399999999996
2009-09-14 02:19:00.00000035,9.453000000000001
2009-09-14 02:19:00.00000040,6.7349999999999985
2009-09-14 02:19:00.00000031,6.013699999999999
2009-09-14 02:19:00.0000003,7.525400000000003
2009-09-14 02:19:00.00000025,8.436
2009-09-14 02:19:00.0000008,8.7531
2009-09-14 02:19:00.00000024,10.280999999999995
2009-09-14 02:19:00.00000021,12.014699999999998
2009-09-14 02:19:00.00000036,10.333999999999998
2009-09-14 02:19:00.0000009,42.64069999999998
2009-09-14 02:19:00.0000001,8.293999999999993
